"","Latitude","Longitude","BSR","5kmForestCover","PropAge","MeanTemperature","TemperatureSeasonality","AnnualPrecipitation","PrecipitationSeasonality","Elevation","Slope"
"1703",-23.67444444,-46.96083333,"Serra do Mar coastal forests",80.2344719587359,0.04241,17.1666660308838,240.192459106445,1520,56.9120903015137,894,0.1
"1719",-23.69388889,-46.95555556,"Serra do Mar coastal forests",85.7387916600455,0.04241,17.0166664123535,237.786514282227,1552,56.0482788085938,911,0.21
"1721",-23.715,-46.94555556,"Serra do Mar coastal forests",81.0970167918987,0.04241,16.9583339691162,238.973510742188,1572,55.7179985046387,915,0.09
"1722",-23.67777778,-46.99333333,"Serra do Mar coastal forests",63.2393666918616,0.04241,16.9291667938232,239.492446899414,1539,56.7839393615723,914,0.07
"1723",-23.702222,-47.081111,"Serra do Mar coastal forests",37.5052066117562,0.06163,17.033332824707,242.668243408203,1533,56.3230972290039,914,0
"1724",-23.712777,-47.094166,"Serra do Mar coastal forests",38.1523201836015,0.08582,17.095832824707,243.324111938477,1534,56.3311233520508,914,0
"1725",-23.7375,-47.072777,"Serra do Mar coastal forests",43.2745855052237,0.15668,16.7000007629395,242.945938110352,1591,55.379997253418,914,0
"1726",-23.725555,-47.063055,"Serra do Mar coastal forests",42.5248953880065,0.06421,16.8583335876465,240.943542480469,1576,55.5518035888672,914,0
"1727",-23.689444,-47.090833,"Serra do Mar coastal forests",32.3014093062028,0.01375,17.1208324432373,244.209838867188,1513,57.4043502807617,914,0
"1728",-23.69416667,-47.06722222,"Serra do Mar coastal forests",36.4816537055649,0.06306,17.1041660308838,242.106826782227,1521,56.8022384643555,914,0
"1729",-23.729166,-47.115833,"Serra do Mar coastal forests",42.2661451890699,0.08041,16.9958343505859,242.547622680664,1550,55.6944122314453,914,0
"1730",-23.71527778,-47.0875,"Serra do Mar coastal forests",38.4452182488202,0.08456,17.0083332061768,242.551147460938,1541,56.2093048095703,914,0
"1731",-23.711388,-47.0975,"Serra do Mar coastal forests",36.233757184794,0.08456,17.095832824707,243.324111938477,1534,56.3311233520508,914,0
"1732",-23.715833,-47.072777,"Serra do Mar coastal forests",40.1217479160462,0.11355,17.0625,241.502151489258,1539,55.9867553710938,914,0
"1733",-23.735833,-47.058333,"Serra do Mar coastal forests",40.0325706196846,0.05505,16.9624996185303,242.141265869141,1571,55.5659103393555,914,0
"1734",-23.73805556,-47.0625,"Serra do Mar coastal forests",39.9907111476296,0.15542,16.7749996185303,242.669815063477,1590,55.1747589111328,914,0
"1735",-23.724166,-47.073055,"Serra do Mar coastal forests",41.8244452254669,0.06454,17.033332824707,242.799331665039,1548,55.7148284912109,914,0
"1736",-23.74388889,-47.06444444,"Serra do Mar coastal forests",40.4153591142043,0.15542,16.9375,242.282012939453,1581,55.1279602050781,914,0
"1738",-23.70861111,-47.07222222,"Serra do Mar coastal forests",39.0828415757471,0.04,17.0625,241.502151489258,1539,55.9867553710938,914,0
"1739",-23.75,-47.05555556,"Serra do Mar coastal forests",41.6581638123473,0.06,16.9583339691162,241.320556640625,1588,55.2593078613281,914,0
"1740",-23.76805556,-47.04611111,"Serra do Mar coastal forests",53.9181718110669,0.02083,16.8500003814697,241.510406494141,1618,54.2717781066895,914,0.01
"2",-23.15,-44.166666,"Serra do Mar coastal forests",58.3831844800046,0.02009,20.2124996185303,218.165130615234,1579,57.6539039611816,149,6.29
"278",-20.833333,-42.65,"Bahia interior forests",8.99341149021952,0.69767,19.1833324432373,240.985977172852,1297,76.5650253295898,900,0.71
"303",-23.15,-44.216666,"Serra do Mar coastal forests",94.9266666759606,0.01721,18.7083339691162,226.242370605469,1630,59.804313659668,606,8.7
"31",-19.05,-40,"Bahia coastal forests",60.5311757451928,0.11486,23.6499996185303,187.846633911133,1198,48.6802177429199,39,0.09
"312",-23.15,-44.216666,"Serra do Mar coastal forests",94.9266666759606,0.01721,18.7083339691162,226.242370605469,1630,59.804313659668,606,8.7
"313",-23.15,-44.216666,"Serra do Mar coastal forests",94.9266666759606,0.01721,18.7083339691162,226.242370605469,1630,59.804313659668,606,8.7
"315",-22.8,-44.6,"Serra do Mar coastal forests",76.5753104790899,0.02508,15.4208335876465,254.794570922852,1653,70.3956527709961,1188,4.48
"316",-22.8,-44.6,"Serra do Mar coastal forests",76.5753104790899,0.02508,15.4208335876465,254.794570922852,1653,70.3956527709961,1188,4.48
"317",-22.8,-44.6,"Serra do Mar coastal forests",76.5753104790899,0.02508,15.4208335876465,254.794570922852,1653,70.3956527709961,1188,4.48
"318",-22.8,-44.6,"Serra do Mar coastal forests",76.5753104790899,0.02508,15.4208335876465,254.794570922852,1653,70.3956527709961,1188,4.48
"445",-20.814444,-42.863611,"Bahia interior forests",21.6709882461947,0.16667,19.3208332061768,239.957000732422,1282,77.7602005004883,761,3.06
"446",-20.807777,-42.878888,"Bahia interior forests",22.9707955168575,0,19.4375,240.048538208008,1277,77.9452972412109,696,0.21
"451",-20.829166,-42.861111,"Bahia interior forests",17.8610538759763,0.08065,19.1375007629395,237.286987304688,1299,77.3019485473633,789,3.85
"455",-20.770277,-42.842777,"Bahia interior forests",22.4848171977331,0.01266,19.408332824707,242.382431030273,1273,77.5137786865234,652,0.84
"456",-20.721666,-42.861944,"Bahia interior forests",15.9108829811742,0.03448,19.7541656494141,242.219451904297,1269,77.4841461181641,643,0.23
"457",-20.720555,-42.8175,"Bahia interior forests",13.2017480782269,0.01923,19.5666656494141,242.780609130859,1269,77.255241394043,657,0.12
"458",-20.730277,-42.853888,"Bahia interior forests",14.8246811782696,0.06612,19.6916656494141,243.122055053711,1267,77.4735488891602,647,0.29
"462",-20.743333,-42.830555,"Bahia interior forests",15.9789394082176,0.05208,19.5125007629395,242.731842041016,1267,77.3763885498047,658,0.25
"463",-20.786666,-42.881388,"Bahia interior forests",24.2855398308349,0.12903,19.4624996185303,240.672592163086,1277,77.7185440063477,691,0.93
"466",-20.819444,-42.904722,"Bahia interior forests",21.1534950515777,0.16553,19.1625003814697,238.271453857422,1304,77.3453750610352,724,1.67
"469",-20.766666,-42.876388,"Bahia interior forests",22.1074509811637,0.08237,19.5583343505859,242.551162719727,1279,77.9818267822266,666,0.93
"473",-20.756388,-42.860277,"Bahia interior forests",17.3657104317274,0.09187,19.3583335876465,241.358215332031,1290,77.2660903930664,641,0.27
"475",-20.783888,-42.919722,"Bahia interior forests",24.9661565756169,0.24309,19.2458324432373,238.950897216797,1300,77.5586318969727,805,1.53
"476",-20.8325,-42.933611,"Bahia interior forests",18.5080429795042,0.06183,19.3708324432373,237.615615844727,1301,78.1368789672852,798,1.01
"479",-20.793055,-42.889444,"Bahia interior forests",23.8855444041412,0.08458,19.3875007629395,240.644271850586,1282,77.7752838134766,713,1.49
"480",-20.750833,-42.931388,"Bahia interior forests",22.5348147076422,0.1138,19.6333332061768,239.946319580078,1282,77.7511520385742,722,2.51
"481",-20.802222,-42.858333,"Bahia interior forests",22.3772318277867,0.08814,19.1124992370605,239.080856323242,1299,76.8225860595703,765,3.08
"894",-22.4,-49.7,"Alto Parana Atlantic forests",49.5346853389827,0.06944,20.4833335876465,258.899200439453,1274,60.5765762329102,610,0.08
"95",-23.702222,-47.081111,"Serra do Mar coastal forests",37.6623251153012,0.0577,17.033332824707,242.668243408203,1533,56.3230972290039,914,0
"96",-23.725555,-47.063055,"Serra do Mar coastal forests",42.5417386977821,0.06119,16.8583335876465,240.943542480469,1576,55.5518035888672,914,0
"97",-23.712777,-47.094166,"Serra do Mar coastal forests",38.2242139820318,0.08401,17.095832824707,243.324111938477,1534,56.3311233520508,914,0
"98",-23.7375,-47.072777,"Serra do Mar coastal forests",43.2092410455813,0.15038,16.7000007629395,242.945938110352,1591,55.379997253418,914,0
"99",-23.715,-47.113333,"Serra do Mar coastal forests",36.1035763651629,0.05161,17.0541667938232,243.939788818359,1531,56.3847236633301,914,0
"Bovo_80",-22.21661389,-47.5974,"Alto Parana Atlantic forests",12.0161983790678,0.18631,20.7708339691162,238.484390258789,1312,74.3748168945312,639,1.77
"Bovo_82",-22.21651111,-47.60605556,"Alto Parana Atlantic forests",11.6147488365386,0,20.8208332061768,239.482940673828,1312,74.743408203125,628,1.57
"Bovo_84",-22.29241944,-47.61058056,"Alto Parana Atlantic forests",9.86063217777157,0.11717,20.2916660308838,242.504287719727,1311,73.2549133300781,614,0.14
"Bovo_86",-22.34516667,-47.58026389,"Alto Parana Atlantic forests",6.83094623997157,0.13825,20.5541667938232,249.439910888672,1279,73.4773864746094,602,0.49
"Bovo_88",-22.48037778,-47.70401111,"Alto Parana Atlantic forests",8.51486138294517,0.10304,20.3916664123535,251.575347900391,1321,73.1622848510742,610,0
"Bovo_90",-22.50809167,-47.69487222,"Alto Parana Atlantic forests",10.7004022038887,0.375,20.4541664123535,253.345443725586,1312,72.6519470214844,609,0.21
"Bovo_92",-22.56885833,-47.68422222,"Alto Parana Atlantic forests",13.8667228066829,0.08,20.841667175293,253.321853637695,1275,72.0515899658203,541,0.55
"Bovo_94",-22.57508333,-47.672025,"Alto Parana Atlantic forests",14.915367667723,0.13264,20.8041667938232,251.580978393555,1267,71.8027877807617,568,1.62
"e00001",-21.929501,-44.577407,"Campos Rupestres montane savanna",27.3863351501967,0.15931,18.6749992370605,240.685577392578,1543,78.4709777832031,1126,0.43
"e00002",-22.158549,-44.384092,"Campos Rupestres montane savanna",30.0303166202999,0.06245,17.3624992370605,239.014297485352,1576,76.0695419311523,1244,1.34
"e00003",-22.679843,-46.115387,"Alto Parana Atlantic forests",15.628345411829,0.06444,17.158332824707,253.832733154297,1611,67.3393859863281,1203,1.57
"e00004",-21.993671,-44.960001,"Alto Parana Atlantic forests",14.9921605730619,0.01601,19.0458335876465,265.351043701172,1537,77.8216934204102,932,0.39
"e00005",-22.534965,-45.256093,"Serra do Mar coastal forests",60.1726591588595,0.10315,15.8999996185303,281.166412353516,1643,70.9803161621094,1500,1.06
"e00007",-21.324703,-46.670307,"Alto Parana Atlantic forests",25.8582955171388,0.04732,19.5375003814697,226.104614257812,1488,76.0921936035156,915,0.13
"e00008",-22.277559,-45.372003,"Alto Parana Atlantic forests",27.1531820311936,0.14131,16.3250007629395,268.323913574219,1691,72.8713531494141,1529,0.66
"e00009",-21.369083,-46.279279,"Alto Parana Atlantic forests",13.8746085679343,0.01858,19.8250007629395,235.405853271484,1518,73.4126968383789,891,0
"e00010",-22.86027,-46.058131,"Serra do Mar coastal forests",71.6587735933008,0.10315,14.2541666030884,274.113952636719,1726,67.5664520263672,1543,2.19
"e00011",-22.394468,-44.941059,"Campos Rupestres montane savanna",31.8821055092897,0.10315,17.0458335876465,263.563507080078,1549,76.5688171386719,1289,9.56
"e00012",-22.392145,-44.941495,"Campos Rupestres montane savanna",30.8667456450476,0.10315,17.0458335876465,263.563507080078,1549,76.5688171386719,1289,9.56
"e00013",-22.222131,-45.968502,"Alto Parana Atlantic forests",18.5415504541598,0.11,19.25,244.651885986328,1562,70.1072463989258,914,0.05
"e00015",-21.868076,-45.612805,"Alto Parana Atlantic forests",23.6169701906732,0.38947,18.6666660308838,247.729095458984,1575,75.2989654541016,1147,4.84
"e00016",-22.363821,-45.135594,"Campos Rupestres montane savanna",34.9067286351856,0.11674,14.4875001907349,268.159759521484,1891,71.2117385864258,1493,5.44
"eBird10186",-23.0844298,-47.18261,"Alto Parana Atlantic forests",6.57655424881328,0.349,20.408332824707,231.878021240234,1284,65.6642303466797,611,0.02
"eBird10189",-23.4311584,-47.5976443,"Alto Parana Atlantic forests",46.536635122991,0.209,19.3791656494141,239.852767944336,1159,61.9028778076172,601,0.08
"eBird10195",-23.9464147,-47.1695209,"Serra do Mar coastal forests",76.5753193855041,0.031,18.0416660308838,250.90592956543,1701,49.2311973571777,671,1.57
"eBird102",-21.1677645,-47.8526688,"Cerrado",2.72163584313396,0.09,22.25,208.206619262695,1450,74.4337387084961,604,0.22
"eBird10204",-21.2990093,-48.511797,"Cerrado",10.8909240916458,0.696,21.25,201.742431640625,1318,77.6805725097656,627,0.53
"eBird10211",-24.2668642,-48.4158227,"Alto Parana Atlantic forests",92.2718310018311,0.031,17.5416660308838,300.853607177734,1405,46.4791297912598,915,0.46
"eBird10213",-23.8460424,-45.3241396,"Serra do Mar coastal forests",93.9754908251636,0.02,19.408332824707,252.233963012695,2392,41.6533279418945,346,7.43
"eBird1029",-23.8092189,-45.3392029,"Serra do Mar coastal forests",73.1743664569104,0.013,19.5208339691162,252.113418579102,2340,42.8576965332031,371,10.83
"eBird1033",-22.6797,-45.642,"Alto Parana Atlantic forests",68.306898974836,0.084,13.1708335876465,301.190521240234,1853,65.4902114868164,1646,8.64
"eBird10390",-24.0046267,-47.5623102,"Serra do Mar coastal forests",97.0089444141251,0.031,17.6875,265.989776611328,1888,43.8599891662598,919,0.65
"eBird10391",-23.841234,-46.7190599,"Serra do Mar coastal forests",58.7059412518067,0.031,17.5,246.668746948242,1983,46.6466941833496,631,0.46
"eBird10401",-21.374754,-47.755893,"Cerrado",5.14121651935795,0.245,21.5041675567627,216.705261230469,1454,70.9290771484375,611,0.03
"eBird10404",-23.840732,-46.719334,"Serra do Mar coastal forests",58.6670929899782,0.031,17.5,246.668746948242,1983,46.6466941833496,631,0.46
"eBird10405",-23.3346825,-45.1444895,"Serra do Mar coastal forests",94.2965795118212,0.031,17.0583324432373,251.918395996094,1778,60.1261558532715,913,0.43
"eBird10406",-23.4674608,-45.1351008,"Serra do Mar coastal forests",69.9521987722264,0.031,22.0083332061768,247.458297729492,2531,42.5668678283691,154,0.55
"eBird10411",-23.37045,-45.24074,"Serra do Mar coastal forests",57.8486583419962,0.031,17.5541667938232,253.174911499023,1746,60.7961578369141,917,0.78
"eBird1066",-22.4869439,-46.6146898,"Serra do Mar coastal forests",18.2604497298254,0.301,19.3291664123535,234.3701171875,1413,69.6078720092773,909,0.76
"eBird1068",-22.8238142,-46.5530634,"Serra do Mar coastal forests",22.8170813861429,0.294,17.6333332061768,238.168518066406,1437,64.6475296020508,915,0.6
"eBird10800",-21.3171225,-48.3947325,"Cerrado",5.62741333471552,0.223,21.7333335876465,206.180999755859,1321,78.6012344360352,606,0.05
"eBird10804",-22.7361173,-44.6148992,"Campos Rupestres montane savanna",74.0360340402035,0.031,14.5250005722046,256.732086181641,1744,70.0849151611328,1646,4.25
"eBird10805",-24.358266,-48.45154,"Alto Parana Atlantic forests",100,0.031,20.0458335876465,304.753692626953,1358,45.5364685058594,670,4.77
"eBird10807",-21.025798,-47.463307,"Cerrado",22.1385412272625,0.368,20.4375,204.329559326172,1537,72.8057861328125,894,2.44
"eBird10811",-23.4713895,-45.0875034,"Serra do Mar coastal forests",40.7777267985001,0.031,21.5125007629395,244.216033935547,2597,44.1981468200684,149,2.63
"eBird10812",-23.5790916,-45.4848683,"Serra do Mar coastal forests",84.8548456701133,0.031,17.8250007629395,255.907485961914,1848,53.5805282592773,659,2.29
"eBird10813",-23.936761,-45.4282093,"Serra do Mar coastal forests",39.6493882637396,0.02,21.404167175293,253.318496704102,2325,36.1265182495117,55537,555.37
"eBird10814",-24.006852,-47.563731,"Serra do Mar coastal forests",97.1458968513939,0.031,17.6875,265.989776611328,1888,43.8599891662598,919,0.65
"eBird10832",-22.217922,-47.29676,"Alto Parana Atlantic forests",4.89089001704378,0.384,20.4916667938232,235.457321166992,1319,74.2470016479492,614,0.03
"eBird10839",-23.8117317,-46.9940615,"Serra do Mar coastal forests",91.6380075006806,0.031,17.2625007629395,240.993423461914,1637,53.4375114440918,915,0.1
"eBird10844",-23.44923,-46.63479,"Serra do Mar coastal forests",45.0299704689641,0.071,18.0458335876465,230.626205444336,1396,61.1635131835938,897,1.55
"eBird10853",-20.2177844,-50.9758115,"Alto Parana Atlantic forests",6.41182180495052,0.009,22.5874996185303,236.673202514648,1206,72.8222351074219,328,0.04
"eBird11065",-22.9463009,-46.8512392,"Serra do Mar coastal forests",22.727659134402,0.759,19.3125,231.075790405273,1315,65.9244918823242,763,2.87
"eBird11074",-22.6975749,-45.5478144,"Serra do Mar coastal forests",56.4216675173779,0.033,13.5166664123535,314.319854736328,1821,64.9448776245117,1642,3.62
"eBird11081",-22.9237,-45.89172,"Serra do Mar coastal forests",50.291329210889,0.085,17.9208335876465,251.996185302734,1765,62.8354454040527,944,2.31
"eBird11099",-23.3903861,-45.4234987,"Serra do Mar coastal forests",37.196694818215,0.173,18.3624992370605,250.128372192383,1434,64.4846343994141,834,1.69
"eBird11100",-23.3764962,-45.4476791,"Serra do Mar coastal forests",32.9893950761915,0.087,18.408332824707,249.589065551758,1403,65.255241394043,840,2.73
"eBird11103",-22.91331,-45.86616,"Serra do Mar coastal forests",51.1289491395679,0.662,18.1958332061768,250.875350952148,1765,63.4832954406738,927,3.44
"eBird11245",-24.0463847,-47.3921385,"Serra do Mar coastal forests",96.7625566903453,0.031,19.4583339691162,261.793060302734,1678,46.3226928710938,437,1.33
"eBird11251",-23.142345,-46.247079,"Serra do Mar coastal forests",54.5751818271576,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11257",-23.222801,-46.194098,"Serra do Mar coastal forests",23.2369628879047,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11259",-22.394212,-49.8973167,"Alto Parana Atlantic forests",29.6842172568077,0.084,20.3083324432373,264.358856201172,1247,59.529598236084,608,0.33
"eBird11273",-22.7331237,-45.5716217,"Serra do Mar coastal forests",51.7286475264359,0.085,13.5916662216187,321.211029052734,1806,64.3842010498047,1741,2.05
"eBird11274",-22.73612,-44.6149,"Campos Rupestres montane savanna",74.0353604652178,0.031,14.5250005722046,256.732086181641,1744,70.0849151611328,1646,4.25
"eBird11276",-23.115268,-46.276689,"Serra do Mar coastal forests",62.02779693243,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,895,0.49
"eBird11277",-23.142491,-46.247073,"Serra do Mar coastal forests",54.5486198288374,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11278",-23.145204,-46.250317,"Serra do Mar coastal forests",54.7017590339736,0.127,17.2999992370605,242.768127441406,1501,62.8282852172852,912,0.23
"eBird11279",-23.142469,-46.247192,"Serra do Mar coastal forests",54.5641321353022,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11285",-23.114986,-46.277517,"Serra do Mar coastal forests",61.7931418709742,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,890,0.1
"eBird11291",-23.142658,-46.247075,"Serra do Mar coastal forests",54.5182474341329,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11293",-23.14449,-46.249507,"Serra do Mar coastal forests",54.6392067802056,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,912,0.23
"eBird11294",-23.113412,-46.27528,"Serra do Mar coastal forests",61.6887232290022,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,895,0.49
"eBird11295",-23.142586,-46.247127,"Serra do Mar coastal forests",54.5364454102685,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11296",-23.2238,-46.196059,"Serra do Mar coastal forests",23.2351365437538,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11297",-23.143907,-46.248569,"Serra do Mar coastal forests",54.6076383337591,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11298",-23.221279,-46.192972,"Serra do Mar coastal forests",23.5235029659264,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11299",-23.22277,-46.193826,"Serra do Mar coastal forests",23.2610789271502,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11300",-23.221493,-46.192667,"Serra do Mar coastal forests",23.5032132540366,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11301",-23.142341,-46.247035,"Serra do Mar coastal forests",54.5713247120744,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11302",-23.143895,-46.248844,"Serra do Mar coastal forests",54.6338731767852,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11303",-23.113464,-46.275359,"Serra do Mar coastal forests",61.7069816280089,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,895,0.49
"eBird11304",-23.113267,-46.275116,"Serra do Mar coastal forests",61.6422926401619,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,895,0.49
"eBird11305",-23.223173,-46.19408,"Serra do Mar coastal forests",23.1934410053388,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11309",-23.223766,-46.196172,"Serra do Mar coastal forests",23.2506085719537,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11311",-23.144601,-46.249353,"Serra do Mar coastal forests",54.6075284924673,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,912,0.23
"eBird11312",-23.111405,-46.274191,"Serra do Mar coastal forests",61.4321331749496,0.127,17.6499996185303,241.585678100586,1458,64.3910827636719,895,0.49
"eBird11313",-23.111762,-46.27435,"Serra do Mar coastal forests",61.4424138832671,0.127,17.6499996185303,241.585678100586,1458,64.3910827636719,895,0.49
"eBird11319",-23.142646,-46.247131,"Serra do Mar coastal forests",54.5256161865537,0.127,17.4416656494141,241.903732299805,1493,62.7896537780762,913,0.16
"eBird11320",-23.222853,-46.194023,"Serra do Mar coastal forests",23.237098966915,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11321",-23.222875,-46.194115,"Serra do Mar coastal forests",23.2272354532472,0.138,18.6875,242.572631835938,1404,65.291748046875,792,2.05
"eBird11328",-23.111413,-46.274214,"Serra do Mar coastal forests",61.4319341762949,0.127,17.6499996185303,241.585678100586,1458,64.3910827636719,895,0.49
"eBird11329",-23.111407,-46.274265,"Serra do Mar coastal forests",61.4277629788862,0.127,17.6499996185303,241.585678100586,1458,64.3910827636719,895,0.49
"eBird11330",-23.113033,-46.275187,"Serra do Mar coastal forests",61.5658016614785,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,895,0.49
"eBird11331",-23.145109,-46.250089,"Serra do Mar coastal forests",54.6827964601346,0.127,17.2999992370605,242.768127441406,1501,62.8282852172852,912,0.23
"eBird11332",-23.145273,-46.250188,"Serra do Mar coastal forests",54.6873180524842,0.127,17.2999992370605,242.768127441406,1501,62.8282852172852,912,0.23
"eBird11335",-23.113616,-46.275422,"Serra do Mar coastal forests",61.7566032890144,0.127,18.029167175293,238.617782592773,1423,65.4264221191406,895,0.49
